season,lg,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
1981.0,NBA,Art Collins,colliar01,26.0,ATL,SG,29.0,NA,395.0,4.3,0.409,0.02,0.364,5.4,6.5,6.0,8.6,1.3,0.2,21.8,15.4,-0.6,0.2,-0.4,-0.054,-4.4,-1.4,-5.8,-0.4
1981.0,NBA,Doug Collins,collido01,29.0,PHI,SG,12.0,12.0,329.0,13.1,0.533,0.0,0.23,2.1,7.1,4.8,17.6,1.0,0.7,13.7,19.7,0.3,0.4,0.7,0.105,-0.6,-0.3,-0.9,0.1
1981.0,NBA,Don Collins,collido02,22.0,2TM,SF,81.0,NA,1845.0,14.5,0.5,0.007,0.335,7.8,8.5,8.1,15.7,2.7,0.8,15.8,24.6,0.6,2.0,2.6,0.068,-0.9,0.5,-0.5,0.7
1981.0,NBA,Don Collins,collido02,22.0,ATL,SF,47.0,NA,1184.0,15.0,0.496,0.006,0.306,9.2,8.9,9.1,15.4,2.8,0.6,15.1,24.8,0.7,1.0,1.8,0.072,-0.5,-0.1,-0.6,0.4
1981.0,NBA,Don Collins,collido02,22.0,WSB,SF,34.0,NA,661.0,13.6,0.507,0.011,0.391,5.2,7.7,6.4,16.2,2.5,1.1,16.9,24.1,-0.1,0.9,0.8,0.062,-1.7,1.5,-0.2,0.3
1981.0,NBA,Darwin Cook,cookda01,22.0,NJN,SG,81.0,NA,1980.0,15.0,0.503,0.031,0.22,5.3,8.2,6.7,21.9,3.2,1.0,16.4,21.4,0.6,2.1,2.7,0.065,-0.2,1.1,0.9,1.4
1981.0,NBA,Jeff Cook,cookje01,24.0,PHO,SF,79.0,NA,2192.0,11.2,0.491,0.008,0.252,8.7,14.7,11.7,11.8,1.7,1.4,17.6,14.8,0.6,3.8,4.5,0.098,-1.5,1.2,-0.3,1.0
1981.0,NBA,Michael Cooper,coopemi01,24.0,LAL,SG,81.0,NA,2625.0,12.2,0.53,0.029,0.228,5.3,8.4,6.9,15.2,2.4,1.6,18.6,13.5,2.0,3.0,5.0,0.092,-0.6,1.5,0.9,1.9
1981.0,NBA,Wayne Cooper,coopewa01,24.0,UTA,C,71.0,NA,1420.0,12.2,0.479,0.006,0.191,13.6,21.9,17.8,5.3,0.6,2.1,13.1,17.8,0.5,1.0,1.5,0.051,-2.5,-2.0,-4.5,-0.9
1981.0,NBA,Dave Corzine,corzida01,24.0,SAS,C,82.0,NA,1960.0,16.5,0.52,0.004,0.234,13.2,21.7,17.7,8.4,1.0,2.7,13.7,19.3,2.6,2.5,5.1,0.125,0.3,-0.7,-0.4,0.8
1981.0,NBA,Charlie Criss,crissch01,32.0,ATL,PG,66.0,NA,1708.0,13.0,0.54,0.043,0.441,1.7,5.0,3.4,23.8,1.7,0.1,18.8,17.3,1.8,0.7,2.5,0.07,0.1,-1.2,-1.2,0.4
1981.0,NBA,Geoff Crompton,crompge01,25.0,POR,C,6.0,NA,33.0,11.0,0.441,0.0,0.625,23.0,36.4,29.7,7.4,0.0,3.3,32.9,18.3,-0.1,0.1,0.0,-0.029,-4.1,-0.4,-4.4,0.0
1981.0,NBA,Pat Cummings,cummipa01,24.0,MIL,C,74.0,NA,1084.0,15.2,0.57,0.004,0.304,10.2,19.4,14.9,8.0,1.3,1.0,17.9,23.0,1.0,1.7,2.7,0.121,-1.4,-0.6,-2.0,0.0
1981.0,NBA,Earl Cureton,curetea01,23.0,PHI,C,52.0,6.0,528.0,13.8,0.47,0.005,0.312,11.4,20.0,16.0,6.4,1.8,2.4,11.1,20.0,0.1,1.1,1.2,0.109,-1.9,0.4,-1.5,0.1
1981.0,NBA,Bob Dandridge,dandrbo01,33.0,WSB,SF,23.0,NA,545.0,11.6,0.452,0.004,0.165,3.6,12.4,8.0,15.5,1.4,0.9,11.5,21.2,-0.2,0.7,0.5,0.044,-2.2,0.8,-1.4,0.1
1981.0,NBA,Adrian Dantley,dantlad01,25.0,UTA,SF,80.0,NA,3417.0,24.3,0.622,0.004,0.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,12.3,1.3,13.6,0.191,5.7,-1.4,4.3,5.4
1981.0,NBA,Brad Davis,davisbr01,25.0,DAL,PG,56.0,NA,1686.0,16.4,0.626,0.041,0.498,1.9,8.5,5.1,33.9,1.5,0.4,19.8,15.4,3.8,0.4,4.2,0.119,1.4,-0.9,0.5,1.1
1981.0,NBA,Johnny Davis,davisjo01,25.0,IND,PG,76.0,73.0,2536.0,15.2,0.522,0.036,0.326,2.3,5.0,3.7,26.4,1.8,0.3,13.7,19.2,4.1,1.6,5.7,0.107,0.7,-1.0,-0.3,1.1
1981.0,NBA,Monti Davis,davismo01,22.0,2TM,PF,2.0,0.0,10.0,4.5,0.208,0.0,1.0,21.9,22.0,22.5,0.0,0.0,5.7,0.0,30.0,-0.1,0.0,-0.1,-0.311,-4.7,-0.4,-5.1,0.0
1981.0,NBA,Monti Davis,davismo01,22.0,PHI,PF,1.0,0.0,2.0,44.2,1.0,0.0,0.0,0.0,50.9,27.3,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.455,-4.4,0.1,-4.4,0.0
1981.0,NBA,Monti Davis,davismo01,22.0,DAL,PF,1.0,NA,8.0,-5.4,0.081,0.0,1.25,27.4,14.8,21.3,0.0,0.0,7.1,0.0,32.4,-0.1,0.0,-0.1,-0.503,-4.8,-0.5,-5.3,0.0
1981.0,NBA,Ron Davis,davisro01,26.0,SDC,SF,64.0,NA,817.0,11.8,0.488,0.025,0.503,6.4,10.7,8.5,8.1,2.1,0.8,13.7,22.2,0.0,0.6,0.6,0.035,-2.2,-1.0,-3.2,-0.3
1981.0,NBA,Walter Davis,daviswa03,26.0,PHO,SG,78.0,NA,2182.0,18.4,0.579,0.015,0.227,3.2,6.8,5.1,21.8,2.0,0.3,15.5,25.6,4.0,3.2,7.1,0.157,1.8,0.1,1.9,2.1
1981.0,NBA,Darryl Dawkins,dawkida01,24.0,PHI,C,76.0,76.0,2088.0,15.9,0.641,0.0,0.436,6.0,21.4,14.2,7.3,0.8,3.0,20.9,20.3,2.2,4.1,6.3,0.145,-1.3,1.3,0.1,1.1
1981.0,NBA,Larry Demic,demicla01,23.0,NYK,PF,76.0,NA,964.0,10.4,0.533,0.008,0.362,13.0,15.8,14.4,3.9,0.6,0.8,16.5,14.8,0.8,0.8,1.6,0.081,-2.5,-1.5,-4.0,-0.5
1981.0,NBA,Coby Dietrick,dietrco01,32.0,CHI,C,82.0,NA,1243.0,11.8,0.503,0.019,0.347,7.6,16.4,12.1,12.6,1.8,2.4,19.3,15.0,0.5,1.5,2.1,0.08,-1.3,1.5,0.2,0.7
1981.0,NBA,James Donaldson,donalja01,23.0,SEA,C,68.0,NA,980.0,15.9,0.574,0.0,0.714,12.3,22.2,17.3,6.0,0.4,4.1,17.9,15.8,1.1,1.4,2.5,0.124,0.2,0.5,0.8,0.7
1981.0,NBA,Jacky Dorsey,dorseja01,26.0,SEA,SF,29.0,NA,253.0,5.4,0.327,0.0,0.357,10.2,27.6,19.1,4.6,1.7,0.2,14.7,15.3,-0.5,0.4,-0.1,-0.01,-5.8,-0.7,-6.5,-0.3
1981.0,NBA,Leon Douglas,douglle01,26.0,KCK,C,79.0,NA,1356.0,12.5,0.583,0.009,0.576,12.4,19.1,15.7,6.7,0.9,1.6,18.2,15.1,1.6,1.6,3.2,0.112,-2.1,-0.3,-2.5,-0.2
1981.0,NBA,John Drew,drewjo01,26.0,ATL,SF,67.0,NA,2075.0,19.2,0.539,0.006,0.526,7.9,13.3,10.6,6.5,2.3,0.4,12.6,30.9,3.5,1.9,5.4,0.124,1.0,-1.3,-0.3,0.9
1981.0,NBA,Larry Drew,drewla01,22.0,DET,PG,76.0,NA,1581.0,9.3,0.464,0.035,0.275,1.7,7.5,4.4,22.7,2.6,0.3,23.4,18.1,-1.6,1.6,0.0,-0.001,-3.5,-0.2,-3.7,-0.7
1981.0,NBA,Ralph Drollinger,drollra01,26.0,DAL,C,6.0,NA,67.0,5.3,0.476,0.0,0.286,8.2,24.7,16.1,29.6,0.7,1.7,45.2,17.9,-0.2,0.1,-0.2,-0.117,-5.0,0.8,-4.1,-0.1
1981.0,NBA,Terry Duerod,duerote01,24.0,2TM,SG,50.0,0.0,451.0,13.8,0.49,0.068,0.175,4.2,7.0,5.5,13.3,1.8,0.5,12.2,26.4,0.0,0.2,0.2,0.018,-0.9,-1.3,-2.1,0.0
1981.0,NBA,Terry Duerod,duerote01,24.0,DAL,SF,18.0,NA,337.0,13.7,0.486,0.037,0.168,4.9,8.4,6.6,15.1,1.7,0.7,12.6,24.6,-0.1,0.1,0.0,0.004,-0.3,-1.4,-1.7,0.0
1981.0,NBA,Terry Duerod,duerote01,24.0,BOS,SG,32.0,0.0,114.0,14.3,0.499,0.137,0.192,2.1,2.9,2.5,8.2,2.1,0.0,11.2,31.8,0.0,0.1,0.1,0.058,-2.5,-1.0,-3.5,0.0
1981.0,NBA,Mike Dunleavy,dunlemi01,26.0,HOU,SG,74.0,NA,1609.0,15.0,0.544,0.025,0.294,1.9,6.3,4.1,23.5,1.9,0.1,16.1,21.5,2.1,0.9,3.0,0.091,-0.1,-0.8,-0.9,0.5
1981.0,NBA,T.R. Dunn,dunntr01,25.0,DEN,SG,82.0,NA,1427.0,10.2,0.456,0.006,0.342,9.3,12.3,10.8,6.7,2.0,1.0,12.1,12.1,0.7,0.8,1.6,0.052,-0.9,-0.1,-1.0,0.3
1981.0,NBA,John Duren,durenjo01,22.0,UTA,PG,40.0,NA,458.0,2.6,0.338,0.01,0.089,2.0,6.7,4.4,15.3,1.9,0.3,26.1,13.3,-1.1,0.2,-0.9,-0.099,-6.6,-0.9,-7.5,-0.6
1981.0,NBA,James Edwards,edwarja01,25.0,IND,C,81.0,80.0,2375.0,18.2,0.547,0.003,0.346,8.5,18.0,13.1,13.3,0.6,3.1,12.4,22.3,4.4,2.6,7.0,0.141,1.2,0.1,1.3,2.0
1981.0,NBA,Bob Elliott,elliobo01,25.0,NJN,C,73.0,NA,1320.0,12.3,0.541,0.005,0.482,8.7,13.7,11.2,13.7,1.2,0.7,19.0,18.8,0.6,0.9,1.6,0.057,-1.2,-0.8,-1.9,0.0
1981.0,NBA,Len Elmore,elmorle01,28.0,MIL,C,72.0,NA,925.0,8.6,0.42,0.0,0.354,8.4,16.3,12.4,8.7,1.9,3.2,15.2,12.2,0.0,1.6,1.6,0.083,-3.5,2.1,-1.4,0.1
1981.0,NBA,Alex English,englial01,27.0,DEN,SF,81.0,NA,3093.0,19.7,0.549,0.003,0.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,6.7,1.6,8.3,0.129,3.1,-1.0,2.2,3.2
1981.0,NBA,Julius Erving,ervinju01,30.0,PHI,SF,82.0,82.0,2874.0,25.1,0.572,0.012,0.352,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,7.8,6.1,13.8,0.231,5.2,2.3,7.5,6.9
1981.0,NBA,Mike Evans,evansmi01,25.0,MIL,PG,71.0,NA,911.0,11.1,0.501,0.048,0.22,2.7,7.7,5.3,23.1,1.7,0.2,18.4,16.8,0.6,1.0,1.6,0.082,-1.7,-0.1,-1.8,0.0
1981.0,NBA,Eric Fernsten,fernser01,27.0,BOS,C,45.0,0.0,279.0,11.0,0.521,0.0,0.38,12.4,12.9,12.7,4.7,1.0,1.4,17.8,16.4,0.1,0.3,0.5,0.079,-1.9,-0.6,-2.4,0.0
1981.0,NBA,Chris Ford,fordch01,32.0,BOS,SG,82.0,75.0,2723.0,8.8,0.488,0.154,0.123,3.1,3.7,3.4,13.7,1.7,0.5,14.6,13.0,1.3,2.4,3.7,0.066,-1.5,0.6,-0.9,0.7
1981.0,NBA,Don Ford,forddo01,28.0,CLE,SF,64.0,NA,996.0,8.2,0.473,0.013,0.107,7.8,10.5,9.1,10.6,0.7,0.7,17.3,11.4,0.3,0.3,0.6,0.028,-2.0,-0.8,-2.8,-0.2
1981.0,NBA,Phil Ford,fordph01,24.0,KCK,PG,66.0,NA,2287.0,17.3,0.553,0.041,0.399,1.3,4.9,3.1,35.5,2.1,0.1,18.8,23.3,3.4,1.9,5.2,0.11,1.8,-1.3,0.5,1.4
1981.0,NBA,World B. Free,freewo01,27.0,GSW,SG,65.0,NA,2370.0,19.5,0.542,0.027,0.561,2.2,5.3,3.7,22.3,1.7,0.3,11.9,27.4,6.8,0.6,7.4,0.15,2.9,-1.4,1.5,2.1
1981.0,NBA,Tony Fuller,fulleto01,22.0,DET,SG,15.0,NA,248.0,6.9,0.411,0.015,0.242,5.8,14.4,9.8,15.6,1.9,0.2,23.9,15.7,-0.4,0.3,-0.1,-0.021,-4.0,0.0,-4.0,-0.2
1981.0,NBA,Mike Gale,galemi01,30.0,2TM,PG,77.0,NA,1112.0,13.7,0.547,0.023,0.22,1.6,8.0,4.8,19.6,3.9,0.3,18.5,14.8,1.0,1.4,2.4,0.105,-1.5,2.3,0.8,0.8
1981.0,NBA,Mike Gale,galemi01,30.0,SAS,PG,35.0,NA,636.0,13.4,0.547,0.018,0.159,1.3,7.4,4.5,20.3,4.0,0.2,18.2,13.4,0.6,0.8,1.4,0.107,-1.4,2.4,1.0,0.5
1981.0,NBA,Mike Gale,galemi01,30.0,POR,PG,42.0,NA,476.0,13.9,0.547,0.028,0.29,2.1,8.7,5.4,18.5,3.8,0.6,18.9,16.8,0.4,0.6,1.0,0.102,-1.8,2.3,0.5,0.3
1981.0,NBA,Calvin Garrett,garreca01,24.0,HOU,SF,70.0,NA,1638.0,8.8,0.483,0.007,0.149,5.7,12.3,9.0,10.2,1.5,0.3,16.9,13.2,0.2,1.2,1.4,0.04,-2.2,-0.2,-2.3,-0.1
1981.0,NBA,Gus Gerard,gerargu01,27.0,2TM,SF,27.0,NA,252.0,12.5,0.424,0.036,0.36,13.4,15.7,14.6,8.1,1.9,2.0,10.4,23.1,0.0,0.3,0.3,0.058,-3.2,-0.5,-3.7,-0.1
1981.0,NBA,Gus Gerard,gerargu01,27.0,KCK,SF,16.0,NA,123.0,12.2,0.447,0.059,0.569,11.8,14.4,13.1,6.5,1.2,2.8,9.9,23.8,0.0,0.1,0.2,0.061,-3.7,-0.5,-4.2,-0.1
1981.0,NBA,Gus Gerard,gerargu01,27.0,SAS,SF,11.0,NA,129.0,12.8,0.401,0.017,0.183,15.0,17.0,16.0,9.5,2.5,1.2,11.0,22.4,0.0,0.2,0.1,0.055,-2.7,-0.6,-3.3,0.0
1981.0,NBA,George Gervin,gervige01,28.0,SAS,SG,82.0,82.0,2765.0,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,8.1,2.4,10.5,0.182,4.2,-1.2,2.9,3.5
1981.0,NBA,Artis Gilmore,gilmoar01,31.0,CHI,C,82.0,82.0,2832.0,21.7,0.699,0.0,0.652,9.2,23.5,16.7,8.9,0.8,4.0,18.4,18.5,8.4,3.9,12.3,0.208,3.1,1.2,4.3,4.5
1981.0,NBA,Mike Glenn,glennmi01,25.0,NYK,PG,82.0,NA,1506.0,15.0,0.601,0.022,0.215,2.0,4.8,3.3,10.3,2.3,0.2,10.0,16.8,3.1,1.3,4.4,0.139,0.1,0.8,0.9,1.1
1981.0,NBA,Mike Gminski,gminsmi01,21.0,NJN,C,56.0,NA,1579.0,14.5,0.474,0.001,0.294,9.6,20.6,15.0,6.6,1.6,3.6,14.1,22.7,-0.5,2.0,1.5,0.045,-1.6,-0.3,-1.8,0.1
1981.0,NBA,Glen Gondrezick,gondrgl01,25.0,DEN,PF,73.0,NA,1077.0,16.3,0.542,0.006,0.416,12.6,16.6,14.5,9.6,3.7,0.9,15.1,15.8,1.8,1.3,3.1,0.136,0.3,1.4,1.7,1.0
1981.0,NBA,Dave Greenwood,greenda01,23.0,CHI,PF,82.0,82.0,2710.0,16.6,0.528,0.002,0.293,10.7,19.4,15.2,11.6,1.4,2.6,14.7,19.7,3.8,3.4,7.1,0.126,0.8,0.4,1.2,2.2
1981.0,NBA,Rickey Green,greenri01,26.0,UTA,PG,47.0,NA,1307.0,13.6,0.516,0.003,0.265,2.7,7.5,5.1,25.3,2.8,0.0,16.9,16.2,1.0,0.7,1.8,0.065,-1.2,0.0,-1.2,0.3
1981.0,NBA,Kevin Grevey,greveke01,27.0,WSB,SG,75.0,NA,2616.0,14.5,0.524,0.123,0.263,2.7,6.2,4.4,16.2,1.2,0.4,10.5,21.1,3.4,2.4,5.8,0.107,0.5,0.1,0.6,1.7
1981.0,NBA,Darrell Griffith,griffda01,22.0,UTA,SG,81.0,NA,2867.0,14.7,0.496,0.034,0.207,3.2,8.3,5.8,11.4,1.8,0.8,12.1,28.8,-0.8,1.1,0.4,0.006,-1.0,-2.2,-3.2,-0.9
1981.0,NBA,Paul Griffin,griffpa01,27.0,SAS,PF,82.0,NA,1930.0,13.8,0.575,0.0,0.778,10.8,17.4,14.2,15.8,1.9,1.1,23.2,11.7,2.6,2.3,4.9,0.122,0.8,1.0,1.8,1.8
1981.0,NBA,Bob Gross,grossbo01,27.0,POR,SF,82.0,NA,1934.0,14.0,0.584,0.019,0.332,7.1,11.4,9.2,16.0,2.2,1.9,21.6,14.3,2.3,2.1,4.4,0.11,0.3,1.3,1.7,1.8
1981.0,NBA,Ernie Grunfeld,grunfer01,25.0,KCK,SF,79.0,NA,1584.0,13.7,0.561,0.0,0.208,2.2,12.2,7.2,17.6,1.8,0.5,14.2,16.2,1.8,1.7,3.5,0.106,-0.7,0.8,0.1,0.8
1981.0,NBA,Roy Hamilton,hamilro01,23.0,POR,PG,1.0,NA,5.0,10.4,0.387,0.0,0.667,43.4,21.8,32.6,0.0,0.0,0.0,20.5,38.7,0.0,0.0,0.0,-0.127,-4.6,-0.2,-4.8,0.0
1981.0,NBA,Bill Hanzlik,hanzlbi01,23.0,SEA,SF,74.0,NA,1259.0,11.0,0.558,0.017,0.519,6.0,7.3,6.7,12.0,2.2,0.9,19.1,14.2,1.1,1.3,2.4,0.091,-1.9,1.1,-0.7,0.4
1981.0,NBA,Alan Hardy,hardyal01,23.0,LAL,SG,22.0,NA,111.0,7.5,0.402,0.0,0.169,8.3,10.1,9.3,3.6,0.4,4.3,14.8,26.9,-0.3,0.1,-0.2,-0.072,-5.1,-1.2,-6.3,-0.2
1981.0,NBA,James Hardy,hardyja01,24.0,UTA,PF,23.0,NA,509.0,11.9,0.48,0.0,0.18,8.9,20.9,15.0,9.5,2.0,2.3,16.1,12.1,0.1,0.5,0.7,0.064,-1.3,0.9,-0.4,0.2
1981.0,NBA,Mike Harper,harpemi01,23.0,POR,PF,55.0,NA,461.0,8.4,0.43,0.022,0.625,6.6,15.4,11.0,4.5,2.3,2.4,15.6,17.7,-0.6,0.6,0.1,0.006,-4.8,0.4,-4.4,-0.3
1981.0,NBA,Joe Hassett,hassejo01,25.0,2TM,SG,41.0,NA,714.0,14.2,0.51,0.459,0.062,3.7,7.0,5.3,15.3,0.9,0.2,5.9,21.1,1.4,0.0,1.4,0.097,2.1,-1.6,0.5,0.4
1981.0,NBA,Joe Hassett,hassejo01,25.0,DAL,SG,17.0,NA,280.0,11.6,0.467,0.282,0.092,4.3,5.9,5.1,10.7,0.9,0.0,6.9,23.7,0.1,0.0,0.0,0.007,-1.0,-2.4,-3.3,-0.1
1981.0,NBA,Joe Hassett,hassejo01,25.0,GSW,SG,24.0,NA,434.0,16.0,0.541,0.586,0.04,3.3,7.8,5.5,18.2,0.9,0.3,5.2,19.4,1.3,0.1,1.4,0.156,4.1,-1.2,2.9,0.5
1981.0,NBA,Steve Hawes,hawesst01,30.0,ATL,C,74.0,NA,2309.0,14.7,0.585,0.006,0.436,8.1,19.9,13.9,10.7,1.5,0.8,17.5,16.5,3.4,2.3,5.7,0.119,0.2,0.2,0.4,1.4
1981.0,NBA,Elvin Hayes,hayesel01,35.0,WSB,PF,81.0,NA,2931.0,14.9,0.483,0.008,0.339,8.4,20.0,14.1,4.8,1.1,3.2,11.3,23.0,0.1,4.9,5.1,0.083,-1.6,0.6,-1.1,0.7
1981.0,NBA,Gar Heard,heardga01,32.0,SDC,PF,78.0,NA,1631.0,10.9,0.428,0.018,0.255,8.2,17.1,12.4,9.5,3.1,2.6,15.5,13.0,-0.2,2.2,2.0,0.059,-2.1,2.0,-0.2,0.8
1981.0,NBA,Gerald Henderson,hendege01,25.0,BOS,PG,82.0,10.0,1608.0,10.4,0.491,0.028,0.271,3.2,6.1,4.7,17.8,2.3,0.4,19.8,20.5,-0.6,1.8,1.3,0.037,-2.8,0.2,-2.6,-0.2
1981.0,NBA,Tom Henderson,hendeto01,29.0,HOU,SG,66.0,NA,1411.0,10.9,0.471,0.009,0.286,2.4,5.9,4.1,27.0,1.8,0.2,19.9,13.4,0.8,0.8,1.5,0.052,-1.3,-0.6,-1.8,0.1
1981.0,NBA,Keith Herron,herroke01,24.0,DET,SG,80.0,NA,2270.0,13.4,0.511,0.012,0.28,4.7,6.1,5.4,10.4,1.9,0.7,12.5,21.8,1.6,1.9,3.5,0.074,-0.6,-0.6,-1.3,0.4
1981.0,NBA,Kenny Higgs,higgske01,26.0,DEN,PG,72.0,NA,1689.0,11.9,0.511,0.072,0.363,1.4,7.5,4.4,29.3,2.6,0.2,23.2,15.7,0.7,0.9,1.5,0.043,-1.9,-0.5,-2.4,-0.2
1981.0,NBA,Johnny High,highjo01,23.0,PHO,PG,81.0,NA,1750.0,10.8,0.489,0.042,0.458,5.7,8.6,7.2,15.0,3.4,0.8,21.4,19.6,-0.8,3.3,2.5,0.069,-3.4,1.9,-1.5,0.2
1981.0,NBA,Armond Hill,hillar01,27.0,2TM,PG,75.0,NA,1738.0,8.0,0.457,0.021,0.513,2.7,7.5,5.1,21.8,1.8,0.4,23.6,12.7,-0.3,1.3,1.0,0.028,-3.4,0.2,-3.2,-0.5
1981.0,NBA,Armond Hill,hillar01,27.0,ATL,PG,24.0,NA,624.0,7.2,0.435,0.009,0.431,1.8,7.6,4.7,24.8,2.0,0.3,29.6,13.0,-0.5,0.4,-0.2,-0.013,-3.4,-0.5,-3.9,-0.3
1981.0,NBA,Armond Hill,hillar01,27.0,SEA,PG,51.0,NA,1114.0,8.4,0.468,0.027,0.557,3.1,7.4,5.3,20.2,1.7,0.4,20.2,12.5,0.3,0.9,1.2,0.052,-3.4,0.6,-2.9,-0.2
1981.0,NBA,Brad Holland,hollabr01,24.0,LAL,SG,41.0,NA,295.0,9.8,0.49,0.027,0.441,3.5,6.9,5.3,9.8,3.3,0.2,19.0,22.3,-0.2,0.4,0.1,0.024,-4.8,0.2,-4.6,-0.2
1981.0,NBA,Lionel Hollins,hollili01,27.0,PHI,PG,82.0,13.0,2154.0,11.0,0.506,0.022,0.246,2.6,6.8,4.8,21.4,2.2,0.5,21.2,18.3,-0.3,3.1,2.9,0.064,-2.2,0.6,-1.6,0.2
1981.0,NBA,Cedrick Hordges,hordgce01,24.0,DEN,PF,68.0,NA,1599.0,10.7,0.509,0.006,0.388,7.5,22.1,14.6,8.0,0.9,0.6,17.6,15.8,0.5,1.0,1.5,0.044,-2.3,-1.0,-3.3,-0.5
1981.0,NBA,Phil Hubbard,hubbaph01,24.0,DET,PF,80.0,NA,2289.0,15.4,0.544,0.003,0.484,11.3,18.9,14.9,10.4,1.7,0.5,17.7,22.9,1.8,2.7,4.5,0.094,-0.7,-0.7,-1.4,0.3
1981.0,NBA,Kim Hughes,hugheki01,28.0,2TM,C,53.0,NA,490.0,6.3,0.388,0.0,0.029,10.1,18.0,13.9,8.3,2.6,3.9,38.3,9.2,-0.7,0.6,-0.1,-0.007,-5.4,2.2,-3.2,-0.1
1981.0,NBA,Kim Hughes,hugheki01,28.0,DEN,C,8.0,NA,159.0,10.3,0.444,0.0,0.08,11.9,20.4,16.0,7.9,3.0,4.5,29.8,8.6,0.0,0.2,0.2,0.057,-2.8,1.8,-1.1,0.1
1981.0,NBA,Kim Hughes,hugheki01,28.0,CLE,C,45.0,NA,331.0,4.4,0.356,0.0,0.0,9.2,16.9,12.9,8.5,2.4,3.6,42.3,9.5,-0.7,0.4,-0.3,-0.038,-6.7,2.4,-4.3,-0.2
1981.0,NBA,Geoff Huston,hustoge01,23.0,2TM,PG,81.0,NA,2434.0,13.4,0.518,0.005,0.225,2.0,4.5,3.2,25.1,1.2,0.2,14.7,20.7,1.7,0.0,1.7,0.034,0.0,-2.2,-2.2,-0.1
1981.0,NBA,Geoff Huston,hustoge01,23.0,DAL,PG,56.0,NA,1892.0,13.4,0.516,0.005,0.234,1.9,4.1,3.0,24.1,1.2,0.2,14.5,22.5,0.9,0.0,0.8,0.021,-0.1,-2.4,-2.5,-0.2
1981.0,NBA,Geoff Huston,hustoge01,23.0,CLE,PG,25.0,NA,542.0,13.4,0.528,0.007,0.176,2.3,5.8,4.0,28.5,1.1,0.1,15.8,14.5,0.8,0.1,0.9,0.078,0.2,-1.4,-1.2,0.1
1981.0,NBA,Dan Issel,isselda01,32.0,DEN,C,80.0,NA,2641.0,21.7,0.575,0.01,0.561,8.6,17.7,13.1,8.4,1.4,1.0,7.9,23.2,8.9,1.6,10.5,0.19,3.7,-1.1,2.7,3.1
1981.0,NBA,Tony Jackson,jacksto02,23.0,LAL,PG,2.0,NA,14.0,12.9,0.333,0.0,0.0,0.0,14.6,7.7,16.2,6.7,0.0,0.0,8.6,0.0,0.0,0.0,0.124,-4.3,0.6,-3.6,0.0
1981.0,NBA,Abdul Jeelani,jeelaab01,26.0,DAL,SF,66.0,NA,1108.0,15.5,0.515,0.002,0.5,8.2,15.7,11.8,9.2,1.9,1.6,13.9,23.5,0.8,0.8,1.6,0.07,-0.5,-0.7,-1.2,0.2
1981.0,NBA,Clemon Johnson,johnscl01,24.0,IND,C,81.0,2.0,1643.0,15.6,0.53,0.002,0.406,11.1,20.2,15.5,11.8,1.3,4.1,18.1,16.3,1.4,2.3,3.7,0.108,-0.2,1.2,1.0,1.3
1981.0,NBA,Dennis Johnson,johnsde01,26.0,PHO,PG,79.0,NA,2615.0,17.0,0.516,0.042,0.411,6.9,8.4,7.7,15.8,2.4,1.3,12.6,24.6,4.0,4.4,8.4,0.154,1.0,0.8,1.8,2.5
1981.0,NBA,Eddie Johnson,johnsed02,25.0,ATL,SG,75.0,NA,2693.0,17.9,0.554,0.018,0.313,2.5,5.1,3.8,24.7,2.3,0.2,13.2,22.9,5.3,1.5,6.9,0.122,2.1,-0.5,1.6,2.4
1981.0,NBA,George Johnson,johnsge02,32.0,SAS,C,82.0,82.0,1935.0,13.5,0.517,0.0,0.314,12.6,20.9,16.9,5.8,1.1,7.7,21.8,10.4,1.1,3.4,4.5,0.112,-1.4,3.0,1.6,1.8
1981.0,NBA,George Johnson,johnsge03,24.0,IND,PF,43.0,19.0,930.0,17.4,0.51,0.013,0.31,11.3,21.6,16.3,13.4,2.4,1.4,16.0,22.9,0.7,1.4,2.2,0.112,0.1,0.3,0.4,0.6
1981.0,NBA,John Johnson,johnsjo01,33.0,SEA,SF,80.0,NA,2324.0,11.3,0.479,0.001,0.247,6.5,10.5,8.6,19.6,1.2,0.6,19.3,20.9,-0.8,2.0,1.2,0.025,-1.4,-0.9,-2.4,-0.2
1981.0,NBA,Lee Johnson,johnsle01,23.0,2TM,PF,12.0,NA,90.0,0.8,0.313,0.0,0.2,7.4,20.2,13.7,1.4,0.0,3.1,20.5,15.4,-0.3,0.1,-0.2,-0.095,-5.8,-0.6,-6.4,-0.2
